Unnamed: 0,text,label
216778,i feel as though i am in a much better place now and cant wait to see my results,1
309179,i started to feel shaky my legs were really tight and i knew it was going to be something different than i have ever experienced before,4
111409,i feel disgusted by myself for getting this bad,3
273279,i still feel a bit funny,5
339620,i feel really troubled and emo right now that i just dont feel like typing all these crap,0
193217,i did not feel like working or putting in effort because it all felt hopeless and i did start feeling the inadequacy of my writing which i was initially very proud of,0
81577,i am feeling rather calm currently as i write this post,1
91522,i honestly dont know why i feel so lethargic almost everyday,0
98500,i feel is awkward because it s too high four steps for a,0
256659,i feel i am a talented and gifted teacher,1
236074,i always feel hated,0
188204,i feel my artistic decline approaching,1
340424,i know how she feel but yet i still hurt her,0
240386,i woke wondering how to put gallstones under version control but their games generally just disrupt my sleep for one or two hours and feel like a stubborn lump in the abdomen,3
160580,i recall adrian plass writing about wanting to go downstairs and play scrabble in the middle of the night to do something cosy because he was feeling scared of death,4
373131,i find that putting them in a highly visible place can help give me an extra burst of positivity and encouragement when i am feeling grumpy discouraged annoyed frustrated or any of those other negative get you down in the dumps type of feelings,3
100291,i love the fact they arent a shiny tacky silver but instead more antique looking and i think the hint of turquoise gives them a lovely summery feel these will be coming on my holiday with me next week and i think theyll look lovely with my black maxi dress,2
136658,im feeling very generous seems tempered by some giggling,1
301667,i find myself feeling nostalgic which has made me think that if the last eight months have indeed been so hard why am i feeling this way,2
14939,i was feeling a little stressed out today and after arriving home i decided to go for a long bike ride to relax my mind,3
365333,i like doing reviews and i got this from target a few days ago so i feel its acceptable to review this for all you makeup lovers,1
29825,i paid the last time we went to lunch and we take turns plus as i said shes treating me for my birthday so i didnt want to over spend i feel like thats rude,3
94216,i have frozen all my feelings for years until the day ive decided i would be brave enough to manage to deal with them again,1
275177,i approached the desk feeling intensely nervous but my desire to finally get a job allowed me to overcome my fear and i introduced myself to the receptionist stating that i was there for an interview with a certain person,4
299127,i feel like now that i m i have to compete with all these gorgeous younger women all the time,1
152478,i think i now have a damn good understanding of how it feels and let me tell you it aint pleasant,1
